Scopus-4688-Analyze-Author

"Your query : (SUBJAREA(MEDI OR SOCI) (TITLE-ABS-KEY(""BP""OR ""Blood pressure""OR""hypertension""OR""high blood pressure""OR""systolic"")) AND ((TITLE-ABS-KEY(salt Or sodium OR Na)) OR (TITLE-ABS-KEY(""ultra-processed food"" OR ""ultra-processed foods"" OR ""ultraprocessed food"" OR ""ultraprocessed foods"" OR ""ultra-processed product"" OR ""ultra-processed products"" OR ""ultra-processing"" OR ""food processing"" OR ""processed food"" OR ""processed foods"" OR ""NOVA"" OR ""NOVA system"" OR ""NOVA food classification"" OR ""NOVA classification system""))) AND (TITLE-ABS-KEY((""primary research""OR""cohort study""OR""odds ratio""OR""cross-sectional study"")AND(""human""))))"


Number of results : 4688

"AUTHOR NAME",
"Elliott, P.","27"
"Stamler, J.","25"
"He, F.J.","24"
"Appel, L.J.","20"
"He, J.","20"
"Bakker, S.J.L.","19"
"MacGregor, G.A.","19"
"Cogswell, M.E.","18"
"Whelton, P.K.","18"
"Campbell, N.R.C.","17"
"Ueshima, H.","17"
"Van Horn, L.","17"
"Chan, Q.","16"
"Hopkins, P.N.","16"
"Malta, D.C.","16"
"Burnier, M.","15"
"Iso, H.","15"
"Ma, J.","15"
"Bochud, M.","14"
"Miura, K.","14"
"Webster, J.","14"
"Wu, S.","14"
"Yamori, Y.","14"
"Fonarow, G.C.","13"
"Sarrafzadegan, N.","13"
"Yusuf, S.","13"
"Daviglus, M.L.","12"
"Geleijnse, J.M.","12"
"Okamura, T.","12"
"Vaidya, A.","12"
"Williams, G.H.","12"
"Zhao, L.","12"
"Cappuccio, F.P.","11"
"Dyer, A.R.","11"
"Guo, X.","11"
"Hozawa, A.","11"
"Johnson, C.","11"
"Liu, L.","11"
"Metoki, H.","11"
"Mohammadifard, N.","11"
"Strazzullo, P.","11"
"Vasan, R.S.","11"
"Azizi, F.","10"
"Chen, J.","10"
"Guessous, I.","10"
"Ikeda, K.","10"
"Mirmiran, P.","10"
"Obara, T.","10"
"Ohkubo, T.","10"
"Okayama, A.","10"
"Okuda, N.","10"
"Oparil, S.","10"
"Trieu, K.","10"
"Zhang, J.","10"
"Zoccali, C.","10"
"Chin, H.J.","9"
"Conte, G.","9"
"Curhan, G.C.","9"
"Gansevoort, R.T.","9"
"Hunt, S.C.","9"
"Khosravi, A.","9"
"Konta, T.","9"
"Mente, A.","9"
"Neal, B.","9"
"Staessen, J.A.","9"
"Yamagishi, K.","9"
"Yan, L.","9"
"Adler, G.K.","8"
"Afsar, B.","8"
"Azadbakht, L.","8"
"Baudrand, R.","8"
"Cai, X.","8"
"Ferri, C.","8"
"Forman, J.P.","8"
"Hu, F.B.","8"
"Ix, J.H.","8"
"Khunti, K.","8"
"Kikuya, M.","8"
"Metra, M.","8"
"Mu, J.","8"
"Paccaud, F.","8"
"Santos, J.A.","8"
"Schmieder, R.E.","8"
"Sun, Y.","8"
"Tang, J.","8"
"Williams, J.S.","8"
"Yang, Q.","8"
"Anderson, C.A.M.","7"
"Arcand, J.A.","7"
"Arnett, D.K.","7"
"Asayama, K.","7"
"Avezum, A.","7"
"Brown, I.J.","7"
"Cao, J.","7"
"Charlton, K.E.","7"
"Chen, S.","7"
"Chiodini, P.","7"
"Coresh, J.","7"
"Davenport, A.","7"
"De Nicola, L.","7"
"Fardella, C.E.","7"
"Gu, D.","7"
"Hercberg, S.","7"
"Hinton, W.","7"
"Hirata, T.","7"
"Imai, Y.","7"
"Jackson, S.L.","7"
"Kario, K.","7"
"Kubota, I.","7"
"Lu, Z.","7"
"Merritt, R.","7"
"Nakaya, N.","7"
"Nissinen, A.","7"
"O'Connor, C.M.","7"
"O'Donnell, M.","7"
"Rangarajan, S.","7"
"Rao, D.C.","7"
"Szwarcwald, C.L.","7"
"Tabara, Y.","7"
"Takase, H.","7"
"Tuomilehto, J.","7"
"Zhao, L.","7"
"Ackermann, D.","6"
"Alderman, M.H.","6"
"Anker, S.D.","6"
"Asghari, G.","6"
"Ayala, C.","6"
"Boerwinkle, E.","6"
"Carrero, J.J.","6"
"Carvajal, C.A.","6"
"Chen, J.","6"
"Chu, P.H.","6"
"Conen, D.","6"
"Crews, D.C.","6"
"Diaz, R.","6"
"Dullaart, R.P.F.","6"
"Esmaillzadeh, A.","6"
"Filippatos, G.","6"
"Fineberg, N.S.","6"
"Franch-Nadal, J.","6"
"Fukui, M.","6"
"Grams, M.E.","6"
"Grobbee, D.E.","6"
"Hara, A.","6"
"Hirose, T.","6"
"Hofman, A.","6"
"Inoue, R.","6"
"Jensen, B.L.","6"
"Jerums, G.","6"
"Kadota, A.","6"
"Kamide, K.","6"
"Kawano, Y.","6"
"Kelly, T.N.","6"
"Khaw, K.T.","6"
"Kim, S.","6"
"Kitamura, A.","6"
"Klag, M.J.","6"
"Klungel, O.H.","6"
"Kogure, M.","6"
