serial	prewt	an19s1	an19s2	an19s3	an19s4	an19s5	an19s6	an19s7	an19s8	an19s9	an19s10	an19s11	an19s12	an19s13	an19s14	an19s15	an19s16	an19s17	an19s18	an19s19	an19s20	an19s21	an19s22	an19s23	an19s24	an19s25	an19s26	an19s27	an19s28	an19s29	an19s30	an19s31	an19s32	an19s33	an19s34	an19s35	an19s36	an19s37	an19s38	an19s39	an19s40	an19s41	an19s42	an19s43	an19s44	an19s45	an19s46	an19s47	an19s48	an19s49	an19s50	an19s51	an19s52	an19s53	an19s54	an19s55	an19s56	an19s57	an19s58	an19s59	an19s60	an19s61	an19s62	an19s63	an19s64	an19s65	an19s66	an19s67	an19s68	an19s69	an19s70	an19s71	an19s72	an19s73	an19s74	an19s75	an19s76	an19s77	an19s78	an19s79	an19s80	an19s81	an19s82	an19s83	an19s84	an19s85	an19s86	an19s87	an19s88	an19s89	an19s90	an19s91	an19s92	an19s93	an19s94	an19s95	an19s96	an19s97	an19s98	an19s99	an19s100	an19s101	an19s102	an19s103	an19s104	an19s105	an19s106	an19s107
11002	.406	0	0	0	0	493.175	0	0	73.1425	0	0	118.925	0	152.4751	24.498	0	0	110.825	0	0	1.4025	0	0	61.975	0	0	0	0	0	0	24.375	0	0	0	0	0	32	0	0	0	344.65	64.2954	4.8	0	0	73.175	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	.3	2.5	0	0	2.38	0	0	0	12.505	0	1.0125	.4	.185	0	0	0	0	3.0375	.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7025	0	0	0	0	0	439	24.6668	0	0	0	0	0
11003	.504	0	0	0	0	107.8	377.975	0	0	152.95	288.75	232.8257	0	410.08	0	0	0	181.5	0	0	5.55	0	0	23.45	0	109.045	0	0	0	0	0	0	0	0	0	0	0	0	306	0	120.175	12.5773	0	0	0	245.0535	0	0	0	0	155.125	92	0	0	0	0	0	1.2375	0	0	0	0	0	0	77.025	.1475	15.37	0	0	11.8	0	.585	.1625	0	0	0	11.675	.1752	.625	3.6	0	0	0	8.5	0	0	0	0	0	0	0	0	0	0	0	2.71	0	0	0	0	0	782.6125	11.625	0	0	0	0	0
11005	.504	154.35	0	0	19.487	556.775	0	0	0	0	385.8525	132.35	82.55	91.2946	0	0	0	0	0	72.5475	1.38	252.45	0	28.475	0	0	0	0	36.1064	0	0	0	0	0	0	0	0	0	266	0	149.575	8.8	17.75	22.2775	0	0	0	0	0	156.2	0	45.835	0	0	0	0	0	0	69.875	0	189.75	0	0	0	0	3.43	1.0071	0	0	113.83	0	0	0	0	0	1.96	0	0	5.925	.5225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	.2025	0	0	0	0	0	0	29.7949	0	0	0	0	0
11007	.952	0	0	0	0	981.6	0	0	0	0	133.75	181.4875	0	46.55	0	0	0	77.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.25	0	120.705	7.095	0	0	0	0	0	0	0	210.45	146.625	0	0	0	0	0	0	0	0	0	0	0	0	9.4201	0	0	0	0	0	0	6.3	.09	0	0	0	0	1.02	0	.35	10.0475	0	0	0	0	7.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0
11008	1.404	0	0	0	0	230.75	0	0	0	21.15	0	12.1	0	41.8	0	0	0	104.225	0	0	0	0	0	83.75	0	0	0	18.975	0	0	71.25	0	0	0	0	0	0	0	0	0	0	23.9775	0	0	0	51.325	0	0	0	0	0	50.254	0	0	0	0	0	0	0	0	0	0	0	0	0	1.655	5.1	0	0	13.425	0	1.8825	.61	.0825	0	0	0	0	0	0	0	0	0	0	.55	0	0	0	.565	0	0	0	0	0	0	2.2275	0	0	0	0	0	748.2976	140.742	0	0	0	0	0
11010	1.404	0	0	0	0	67.2	0	0	288.275	48.9048	144	13.2	0	776.7696	0	0	28.5305	0	167.8875	0	0	0	0	112.2	0	43.125	0	19.1475	17.5	0	0	0	0	0	13	0	0	0	0	0	343.6125	26.6725	0	0	0	0	0	0	0	97.2737	0	44.4179	0	0	0	0	0	0	44.1	0	0	0	0	0	0	8.05	4.7547	0	0	3.675	44.1	2.76	1.0125	0	0	0	20.48	0	0	2.245	0	0	5.775	0	0	0	0	0	.5	0	0	0	0	0	0	0	0	0	0	0	0	296.3913	0	0	0	0	0	0
11011	.978	0	0	0	0	22.75	0	0	660	835.2834	0	91.2285	0	191.1408	0	0	58.295	0	40.7	0	2.775	0	0	132	0	37.2125	0	0	17.5	0	28.125	0	0	0	0	0	10	0	98	0	143.6875	17.85	0	0	0	0	0	34	0	0	0	0	0	53.775	0	0	0	0	0	0	0	2.6125	0	0	41.1334	21.6	31.0943	0	0	2.7	0	.75	0	.25	0	0	0	0	0	4.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810.2456	92.9369	0	0	0	0	0
11012	.978	0	0	152.1975	0	449.875	0	0	194.6087	77.625	0	13.125	28.35	97.174	0	0	0	163.9	3.3	0	0	22.5	0	0	0	0	0	0	219.758	0	15	0	0	98	0	0	0	0	0	0	248.25	197.125	0	14.175	13.095	221.34	0	0	210	0	0	0	0	0	0	5.6875	0	3.015	0	0	0	3.45	0	0	0	6.705	0	0	0	6.2125	0	1.8675	1.14	0	0	0	0	0	.275	1.28	0	0	0	8.75	12.49	0	0	0	0	.8775	0	0	0	0	0	.405	0	0	0	0	0	677.8204	0	0	0	0	0	0
11013	1.22	0	0	0	0	0	0	1617.093	0	0	255.3	93.5625	0	0	14.7441	0	0	0	116.875	0	0	0	0	0	0	0	0	0	74.9784	0	0	0	0	0	149.5	0	0	0	0	0	1306.9925	0	0	26.4	0	0	0	70	0	0	537.575	0	0	0	0	0	.0325	1.3725	0	0	0	1.2	0	1.2964	0	77.7	15.37	0	0	14.7	0	0	0	0	0	2.385	0	0	0	7.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.3442	0	0	0	0	0	0
11014	1.22	0	0	0	0	336.25	160.875	0	0	1636.4736	0	19.6875	27	412.5518	0	0	0	0	75.625	0	0	0	0	108.875	0	0	0	13.4225	40.866	0	0	0	0	0	0	0	0	0	26.75	0	236.625	0	0	18.725	0	0	0	97.2	0	107.4688	114.75	28.4596	0	76.7078	0	0	0	1.9575	0	0	0	0	7.625	0	0	0	5.9027	0	0	1.26	0	1.6875	0	.135	0	0	14.48	0	0	.8925	0	0	11.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	1.247	0	.83	0	0	0	393.6	0	0	958.0896	173.25	95.25	0	0	70.1825	0	0	305.525	0	0	0	0	0	115.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.5	0	219.8175	0	0	0	0	0	94	0	0	204.05	45.5321	0	0	56.55	0	0	0	.315	.51	0	0	0	0	0	5.67	15.99	0	0	4.9525	0	0	0	.3625	0	2.175	0	0	.225	19.36	0	3.625	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.965	55.3631	0	0	0	0	0
11019	1.508	0	0	390.4988	0	242.475	0	0	0	0	0	34.45	0	179.3862	0	0	0	69.025	0	0	0	0	0	34.45	0	0	0	0	19.215	0	50.625	0	0	0	0	0	0	0	0	0	482.715	0	0	0	382.25	0	0	0	1334.1	0	0	0	0	0	0	0	0	0	48.45	0	202.125	0	0	0	0	0	4.2691	0	0	1.96	132.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11022	1.079	0	0	0	0	47.7	107.25	0	293.025	0	0	0	40.5	193.3652	0	0	0	17.875	30.8	0	0	0	0	0	0	0	0	0	27.3	19.4472	94.05	0	0	0	0	0	0	0	82.25	0	0	67.16	0	0	0	0	0	0	105	47.0176	0	107.625	0	0	0	0	0	0	0	0	262.625	3.19	0	0	0	0	7.3315	0	0	13.44	0	0	0	.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.5477	20.8	0	0	0	0	0
